_key,_from,_to,amount,timestamp,txnType,scenario
ee868ac6d70acf7468f12216a78e6abd,BankAccount/acct_42_000165,BankAccount/acct_42_000301,13607.24,2025-11-24T12:08:42Z,IMPS,background
9c8272a72064b710823b567a46b7a50d,BankAccount/acct_42_000015,BankAccount/acct_42_000436,19398.43,2025-11-15T18:35:42Z,RTGS,background
6de21f79810df7fac59540b69b8e4d5c,BankAccount/acct_42_000054,BankAccount/acct_42_000255,64799.51,2025-11-02T00:49:42Z,IMPS,background
fc1e9aeed667a6efca528854a10bcac6,BankAccount/acct_42_000118,BankAccount/acct_42_000395,179968.88,2025-11-10T15:56:42Z,NEFT,background
9cb4549982d7c14dc60873f092e7e49b,BankAccount/acct_42_000089,BankAccount/acct_42_000372,184482.92,2025-11-04T10:54:42Z,IMPS,background
adbc020057e6be77098da3cf6a869215,BankAccount/acct_42_000031,BankAccount/acct_42_000313,169375.69,2025-12-15T20:06:42Z,NEFT,background
1f342fd80ecb74d74dbaa9a5ea58907f,BankAccount/acct_42_000037,BankAccount/acct_42_000226,184717.81,2025-11-13T11:14:42Z,NEFT,background
a557fb3e1691228a7125c075e81c4ea8,BankAccount/acct_42_000164,BankAccount/acct_42_000055,26730.01,2025-11-17T08:40:42Z,IMPS,background
4ead4cd5d00e6bafc4856ed8c10ca1d6,BankAccount/acct_42_000326,BankAccount/acct_42_000293,50573.74,2025-11-26T17:11:42Z,RTGS,background
b8f516a86d0e058d6db7b4e0fae6d0ec,BankAccount/acct_42_000224,BankAccount/acct_42_000347,148456.57,2025-12-13T16:19:42Z,RTGS,background
6cff13359e9dda276c9d2320444e27ed,BankAccount/acct_42_000222,BankAccount/acct_42_000416,116463.38,2025-11-28T17:27:42Z,NEFT,background
0ed0d0f0e0e265cdcab03549abc28273,BankAccount/acct_42_000322,BankAccount/acct_42_000342,162020.77,2025-12-25T17:04:42Z,NEFT,background
96cf9d54ce33854fe5005df864a4449a,BankAccount/acct_42_000002,BankAccount/acct_42_000184,68208.19,2025-11-12T10:05:42Z,NEFT,background
8450b57ab41af8043e58e619f9cd50da,BankAccount/acct_42_000349,BankAccount/acct_42_000373,38108.37,2025-11-03T02:05:42Z,IMPS,background
83868528f0835b85a88bc22e2390780e,BankAccount/acct_42_000106,BankAccount/acct_42_000292,71361.39,2025-11-09T07:50:42Z,UPI,background
84804fc9d4f06c16903c7cd3bcf51571,BankAccount/acct_42_000286,BankAccount/acct_42_000436,85559.6,2025-12-23T21:43:42Z,IMPS,background
d67d92b659958a4b1b685cec2551aec7,BankAccount/acct_42_000192,BankAccount/acct_42_000447,25525.76,2025-12-27T04:35:42Z,NEFT,background
0a73cc3b59559340567ba10bc547ff77,BankAccount/acct_42_000264,BankAccount/acct_42_000152,46191.64,2025-12-25T19:59:42Z,IMPS,background
b19e84808029f2dce9677a8623809fd6,BankAccount/acct_42_000307,BankAccount/acct_42_000276,164283.43,2025-12-10T23:14:42Z,RTGS,background
9945a16643121dc35c7cb4892588c193,BankAccount/acct_42_000148,BankAccount/acct_42_000424,13683.77,2025-12-15T10:41:42Z,UPI,background
b8045da422a24cce8241c3b1f732a377,BankAccount/acct_42_000446,BankAccount/acct_42_000080,170653.72,2025-12-13T21:27:42Z,RTGS,background
c820e9d6d6cff871a1eba0048ce33ab5,BankAccount/acct_42_000312,BankAccount/acct_42_000256,109233.73,2025-12-12T10:23:42Z,NEFT,background
81d0a989498dc6de988fd0296cfd7c01,BankAccount/acct_42_000056,BankAccount/acct_42_000298,6551.72,2025-12-01T15:02:42Z,NEFT,background
5224a22a81e8a91d96910d51bca0966f,BankAccount/acct_42_000215,BankAccount/acct_42_000133,27943.8,2025-12-19T12:35:42Z,NEFT,background
fc6614b9ec87800fcfbd1c42ffa8c453,BankAccount/acct_42_000280,BankAccount/acct_42_000418,47199.88,2025-11-15T12:45:42Z,NEFT,background
36de82677a823482c3292e9e95850fbf,BankAccount/acct_42_000037,BankAccount/acct_42_000412,69234.53,2025-11-01T04:46:42Z,NEFT,background
642d44ea99d1a3fa87ceca0c0b014adb,BankAccount/acct_42_000036,BankAccount/acct_42_000213,177514.97,2025-11-23T03:06:42Z,NEFT,background
ce8d79538beffd405e15b1f90313fefa,BankAccount/acct_42_000245,BankAccount/acct_42_000066,7216.46,2025-12-14T22:35:42Z,NEFT,background
c6f640383954e6eb3ba26048892c7c92,BankAccount/acct_42_000259,BankAccount/acct_42_000115,95570.76,2025-11-20T12:03:42Z,IMPS,background
be2453fb8176716180ea7fbcef2c491e,BankAccount/acct_42_000400,BankAccount/acct_42_000435,186256.18,2025-11-05T16:14:42Z,NEFT,background
a12b8ac23eb9e1b23c8946cacc025fdb,BankAccount/acct_42_000013,BankAccount/acct_42_000396,136420.05,2025-11-11T17:19:42Z,IMPS,background
644c312649fcfbf2464ceb2893b74a4f,BankAccount/acct_42_000377,BankAccount/acct_42_000009,77486.25,2025-11-26T07:33:42Z,NEFT,background
6d6a8589af58aeeeb737ed73d9bc5d41,BankAccount/acct_42_000193,BankAccount/acct_42_000356,109954.03,2025-12-23T09:20:42Z,IMPS,background
83427f24f0c19f479abf4ba6e2b3ae76,BankAccount/acct_42_000059,BankAccount/acct_42_000224,70422.64,2025-12-24T03:00:42Z,UPI,background
b00102ca7ecb2b23f18febf8718415a9,BankAccount/acct_42_000175,BankAccount/acct_42_000223,46483.48,2025-11-03T22:02:42Z,RTGS,background
6df5d9697cacc199fcecca7fd2a9b1ff,BankAccount/acct_42_000301,BankAccount/acct_42_000005,198188.65,2025-12-17T09:55:42Z,NEFT,background
0f9cde090048aa538858d9eb9483394f,BankAccount/acct_42_000007,BankAccount/acct_42_000447,15414.67,2025-11-15T15:29:42Z,NEFT,background
377eef8f1d1ff7fe8686297799b5f1cf,BankAccount/acct_42_000064,BankAccount/acct_42_000224,62893.76,2025-12-20T14:22:42Z,NEFT,background
0f8882c248a28230b5f0937f90058a8d,BankAccount/acct_42_000308,BankAccount/acct_42_000335,26030.28,2025-11-05T15:40:42Z,UPI,background
3b3314d476d091ee1630ecf0c63c296b,BankAccount/acct_42_000203,BankAccount/acct_42_000245,15367.94,2025-11-19T19:50:42Z,NEFT,background
b9a58f207ee767b677e27588f20330ab,BankAccount/acct_42_000278,BankAccount/acct_42_000105,88764.01,2025-11-30T11:49:42Z,RTGS,background
e920a4077b62a011c64dcff27f38d0ec,BankAccount/acct_42_000154,BankAccount/acct_42_000187,173807.29,2025-11-12T05:11:42Z,UPI,background
4212657e3e253f226206d18a4c561d50,BankAccount/acct_42_000125,BankAccount/acct_42_000269,139584.56,2025-11-04T14:53:42Z,UPI,background
5397e5825295cf7287c5b6646d2bc8af,BankAccount/acct_42_000257,BankAccount/acct_42_000053,141129.78,2025-12-28T12:11:42Z,IMPS,background
fdc14e69277ed1a737b90a569b3bc5ac,BankAccount/acct_42_000318,BankAccount/acct_42_000248,182418.64,2025-12-14T21:20:42Z,RTGS,background
c353016d7f428ff5bb4e68bc5ea0dd33,BankAccount/acct_42_000430,BankAccount/acct_42_000266,24637.34,2025-12-17T13:36:42Z,RTGS,background
dbf669e8b20752085c1a1f87cd5c1506,BankAccount/acct_42_000371,BankAccount/acct_42_000417,195584.15,2025-11-11T19:10:42Z,NEFT,background
df2e11dcc0c61ca2d812d53b67dfdce8,BankAccount/acct_42_000357,BankAccount/acct_42_000225,4355.8,2025-11-20T08:31:42Z,NEFT,background
80c9212840677d500aa3122ac5135371,BankAccount/acct_42_000428,BankAccount/acct_42_000017,60152.53,2025-12-14T14:31:42Z,IMPS,background
20feae8256ddc14c5e6d170eb61d7d8b,BankAccount/acct_42_000043,BankAccount/acct_42_000030,99121.96,2025-12-14T03:12:42Z,IMPS,background
55e00739c0f0a88e8be70b32453e74f1,BankAccount/acct_42_000441,BankAccount/acct_42_000195,44967.25,2025-12-07T08:51:42Z,NEFT,background
cdd1ead367e885462e2d3d2e142f47c4,BankAccount/acct_42_000194,BankAccount/acct_42_000094,132114.45,2025-11-19T09:18:42Z,NEFT,background
041ab7d32e0a86acb3b61667914f0a04,BankAccount/acct_42_000016,BankAccount/acct_42_000277,182019.8,2025-11-13T12:08:42Z,NEFT,background
bd82b27fa01c9e3bc9de8cfcc6514dcc,BankAccount/acct_42_000386,BankAccount/acct_42_000172,151474.72,2025-11-02T15:03:42Z,RTGS,background
8125e3f829e459185a3f43a42929aef5,BankAccount/acct_42_000174,BankAccount/acct_42_000371,173161.88,2025-11-08T02:48:42Z,IMPS,background
442bfd430497078ba285e8277c3a3c91,BankAccount/acct_42_000400,BankAccount/acct_42_000373,110703.5,2025-11-02T22:04:42Z,NEFT,background
264956ebc621aa7fa67277bcb0b01556,BankAccount/acct_42_000369,BankAccount/acct_42_000347,84824.62,2025-12-13T05:45:42Z,IMPS,background
5a909ebdaacfb563decf4e020145a76a,BankAccount/acct_42_000368,BankAccount/acct_42_000290,32593.52,2025-11-12T06:18:42Z,UPI,background
808b1a3954f3979ec736dfe85faa5c90,BankAccount/acct_42_000195,BankAccount/acct_42_000239,181551.75,2025-11-14T15:53:42Z,RTGS,background
42367e5e4d57c23f8f6b3a7b1d1868b5,BankAccount/acct_42_000143,BankAccount/acct_42_000409,199761.34,2025-11-18T14:39:42Z,NEFT,background
181c09bc6bee9811a5dabaaa8e13d3bd,BankAccount/acct_42_000394,BankAccount/acct_42_000277,7817.38,2025-12-13T12:29:42Z,IMPS,background
49cf68eaf9890cd2ff9851245a8a0034,BankAccount/acct_42_000140,BankAccount/acct_42_000185,156507.01,2025-12-14T01:30:42Z,UPI,background
a75b7d805245f961d4127c556a65cf3d,BankAccount/acct_42_000414,BankAccount/acct_42_000395,61448.34,2025-11-23T23:35:42Z,NEFT,background
f705d20868f1055bb53e927ad9afafa2,BankAccount/acct_42_000338,BankAccount/acct_42_000164,88817.36,2025-11-08T14:59:42Z,RTGS,background
1dbe0441e04a02368ccde0c773318644,BankAccount/acct_42_000008,BankAccount/acct_42_000225,193180.51,2025-12-31T08:05:42Z,NEFT,background
5d83ed488ec4f2ba7d05d5604f44ba53,BankAccount/acct_42_000245,BankAccount/acct_42_000326,81781.32,2025-11-07T05:01:42Z,RTGS,background
b213de7cc5c56a384d98b4a1f7016b8e,BankAccount/acct_42_000296,BankAccount/acct_42_000040,190663.33,2025-12-14T03:11:42Z,UPI,background
2634ea2e8fc3c63a69b0899f064fbd99,BankAccount/acct_42_000225,BankAccount/acct_42_000092,173824.17,2025-12-15T14:35:42Z,UPI,background
de539de20ae3e3af105838d7032a8143,BankAccount/acct_42_000065,BankAccount/acct_42_000116,174260.71,2025-11-21T18:03:42Z,RTGS,background
28fd533b86339e30f7e263438d450913,BankAccount/acct_42_000335,BankAccount/acct_42_000025,36932.67,2025-12-17T20:06:42Z,NEFT,background
6f6441e59594bf7aee0fe2650e871b05,BankAccount/acct_42_000259,BankAccount/acct_42_000440,8486.92,2025-12-03T04:13:42Z,UPI,background
f54e0b0033dff2803439c39548a6b2b5,BankAccount/acct_42_000367,BankAccount/acct_42_000116,3322.02,2025-12-28T15:10:42Z,UPI,background
c65c5bdbeeb6078200acec29ec4c5856,BankAccount/acct_42_000432,BankAccount/acct_42_000439,120155.71,2025-11-07T11:57:42Z,NEFT,background
ada78af66d5fb3c3f2a94f7f5600982e,BankAccount/acct_42_000179,BankAccount/acct_42_000055,22725.19,2025-12-27T06:42:42Z,IMPS,background
5c7546f6c985db837c5e816f39b3c9d9,BankAccount/acct_42_000039,BankAccount/acct_42_000121,165844.66,2025-12-18T12:53:42Z,UPI,background
a39949423f4dcea812ce9c7b4076b19d,BankAccount/acct_42_000348,BankAccount/acct_42_000212,175183.04,2025-12-27T02:06:42Z,IMPS,background
3edc6fdcb1018747cc1c38ce86161a08,BankAccount/acct_42_000073,BankAccount/acct_42_000012,67063.66,2025-12-11T03:17:42Z,UPI,background
4f53078b7afd587031c4fe8953b3a1ee,BankAccount/acct_42_000208,BankAccount/acct_42_000333,124421.08,2025-12-08T07:57:42Z,UPI,background
cb2a5ccf083cb008c049838789dfa29b,BankAccount/acct_42_000082,BankAccount/acct_42_000188,182383.34,2025-12-29T14:05:42Z,RTGS,background
37ba87d856a8963237d38be7f6b9a851,BankAccount/acct_42_000013,BankAccount/acct_42_000054,102208.15,2025-11-23T16:47:42Z,UPI,background
7c7727309c3ce09839fbda99a28d0f36,BankAccount/acct_42_000399,BankAccount/acct_42_000379,187993.97,2025-11-29T04:10:42Z,UPI,background
e81c1f11f76d3e4c8fa452c9960be0c1,BankAccount/acct_42_000193,BankAccount/acct_42_000425,76279.82,2025-11-24T22:54:42Z,RTGS,background
a97366b166b51b08086c3bb400c01815,BankAccount/acct_42_000332,BankAccount/acct_42_000040,107839.58,2025-12-27T16:21:42Z,IMPS,background
cad380dc76a1d3dea9245bb3c423a548,BankAccount/acct_42_000062,BankAccount/acct_42_000433,121459.69,2025-11-05T06:00:42Z,NEFT,background
e2335b5aed64542b943a2b9f4a52c507,BankAccount/acct_42_000337,BankAccount/acct_42_000268,53909.63,2025-11-28T08:57:42Z,UPI,background
4be040b9f804f004a100b1b25137b810,BankAccount/acct_42_000428,BankAccount/acct_42_000294,48690.36,2025-12-13T15:41:42Z,UPI,background
e7d74b6c25169226a543197bd67084e5,BankAccount/acct_42_000393,BankAccount/acct_42_000185,149662.84,2025-12-17T08:27:42Z,UPI,background
52fad1f5bc64ba825d8937135a710b35,BankAccount/acct_42_000059,BankAccount/acct_42_000354,72440.04,2025-12-16T08:49:42Z,IMPS,background
4011b5143e3bbb82dd85902ab5e63cfc,BankAccount/acct_42_000180,BankAccount/acct_42_000286,130700.65,2025-11-29T21:24:42Z,UPI,background
aa7ae33b0e7be0a5ff7885f5358d7606,BankAccount/acct_42_000309,BankAccount/acct_42_000117,113911.52,2025-12-03T09:43:42Z,RTGS,background
59c8405cc87fe47c05983673b9e46a19,BankAccount/acct_42_000423,BankAccount/acct_42_000064,155312.01,2025-11-02T05:39:42Z,RTGS,background
4769710acc06c2eba3ec26850d435999,BankAccount/acct_42_000208,BankAccount/acct_42_000345,121148.58,2025-11-24T01:17:42Z,RTGS,background
8dd61a2130a1439acff18824b92141fe,BankAccount/acct_42_000407,BankAccount/acct_42_000146,16393.04,2025-12-10T13:18:42Z,NEFT,background
ceb336418af7e9f892a39b59829bd562,BankAccount/acct_42_000215,BankAccount/acct_42_000258,126562.69,2025-12-22T04:21:42Z,IMPS,background
39a39e8284c123f3e1510475d90d42f8,BankAccount/acct_42_000395,BankAccount/acct_42_000101,3200.9,2025-11-04T17:52:42Z,IMPS,background
311e90894b25172e9e81e708fac75d45,BankAccount/acct_42_000061,BankAccount/acct_42_000214,148596.51,2025-12-15T05:05:42Z,IMPS,background
ca74c393db00f05a42f685b61ecb17f9,BankAccount/acct_42_000064,BankAccount/acct_42_000445,138040.31,2025-12-29T09:17:42Z,NEFT,background
27a6b00e40b94f26e09951c1832ed756,BankAccount/acct_42_000037,BankAccount/acct_42_000067,180861.65,2025-11-29T05:56:42Z,IMPS,background
aabc515213b5f0802f1ebb3811d88eaf,BankAccount/acct_42_000181,BankAccount/acct_42_000065,142425.5,2025-12-06T00:13:42Z,RTGS,background
debb9a3d7b6ca8faa036b9accf704371,BankAccount/acct_42_000060,BankAccount/acct_42_000172,198827.41,2025-11-04T12:31:42Z,NEFT,background
8dcd58f83a7b683c514a06c33306e8f7,BankAccount/acct_42_000023,BankAccount/acct_42_000037,182143.78,2025-11-14T11:54:42Z,IMPS,background
93f15081daca0a6ab80028ccbea22840,BankAccount/acct_42_000322,BankAccount/acct_42_000230,151556.25,2025-11-14T09:08:42Z,UPI,background
b32428808696173fe4b26b44d498c263,BankAccount/acct_42_000358,BankAccount/acct_42_000068,30536.05,2025-11-15T17:45:42Z,NEFT,background
92c381bc62e9755beaf6ef9793fe6c28,BankAccount/acct_42_000003,BankAccount/acct_42_000303,75936.98,2025-11-24T11:23:42Z,IMPS,background
34b5abd6998d5b935c4fa760d5ee3cb5,BankAccount/acct_42_000224,BankAccount/acct_42_000090,188959.14,2025-11-29T03:56:42Z,UPI,background
781b563603e2ae79045bc0837fcbbef8,BankAccount/acct_42_000049,BankAccount/acct_42_000118,9752.76,2025-12-12T07:10:42Z,UPI,background
5d214b2a5ff384e2f59e6fee5ba70d9d,BankAccount/acct_42_000265,BankAccount/acct_42_000268,57122.91,2025-11-24T06:40:42Z,IMPS,background
d83bd123a98d1efe25e5345d25aef3d2,BankAccount/acct_42_000196,BankAccount/acct_42_000163,8482.69,2025-11-13T17:55:42Z,RTGS,background
2dd4f28a685ce98362ecc94a846fe253,BankAccount/acct_42_000376,BankAccount/acct_42_000374,115070.05,2025-12-18T09:19:42Z,UPI,background
5c04e2bdbca87ae875f2a1cb31d0c017,BankAccount/acct_42_000315,BankAccount/acct_42_000160,33201.95,2025-12-25T12:09:42Z,UPI,background
2e4a285b862da2c875603573315a80f9,BankAccount/acct_42_000147,BankAccount/acct_42_000140,177081.3,2025-11-30T09:02:42Z,RTGS,background
887acb29bbf4c417d1003b0d57f9ce8e,BankAccount/acct_42_000147,BankAccount/acct_42_000132,133320.08,2025-11-23T20:23:42Z,RTGS,background
66c2a348f76bd93b6c5ac6600e925342,BankAccount/acct_42_000072,BankAccount/acct_42_000049,5567.29,2025-12-18T05:10:42Z,RTGS,background
b8702adfe14261e6716a54ab61bad662,BankAccount/acct_42_000020,BankAccount/acct_42_000276,97724.34,2025-11-27T17:21:42Z,NEFT,background
428a4d57df5620e23e30deb62c1ac071,BankAccount/acct_42_000421,BankAccount/acct_42_000013,188367.01,2025-12-08T17:04:42Z,UPI,background
0f91898112f97838751187785c2b7f20,BankAccount/acct_42_000292,BankAccount/acct_42_000218,166224.46,2025-11-15T08:49:42Z,RTGS,background
e04e675685637a02f3ac8c589c7b271d,BankAccount/acct_42_000151,BankAccount/acct_42_000056,177787.06,2025-11-16T19:55:42Z,IMPS,background
b859caa2be03ab69abde09f41ff4a825,BankAccount/acct_42_000252,BankAccount/acct_42_000134,146353.59,2025-12-26T19:20:42Z,UPI,background
27683d963c10f78e99f115d4ed7cd9da,BankAccount/acct_42_000059,BankAccount/acct_42_000181,145499.58,2025-11-10T21:19:42Z,RTGS,background
faf57897362f34659cda1736e4261a33,BankAccount/acct_42_000167,BankAccount/acct_42_000080,90747.47,2025-11-29T12:34:42Z,UPI,background
58a94504aa6d40b5195071c23e3a5a87,BankAccount/acct_42_000376,BankAccount/acct_42_000262,178465.27,2025-11-18T21:29:42Z,UPI,background
4015cd1c758e331f5e541a344cb660ec,BankAccount/acct_42_000019,BankAccount/acct_42_000221,38160.7,2025-12-25T06:13:42Z,UPI,background
b8fcb802955a89e4dae55d3185435da3,BankAccount/acct_42_000285,BankAccount/acct_42_000338,189841.59,2025-11-08T02:38:42Z,NEFT,background
f9eb999d0935a35386b5d46b6e7f83e6,BankAccount/acct_42_000321,BankAccount/acct_42_000004,174435.75,2025-12-16T19:20:42Z,IMPS,background
4f06c82c4d61df7cff1b1b69730669c0,BankAccount/acct_42_000112,BankAccount/acct_42_000344,30371.48,2025-12-19T14:57:42Z,IMPS,background
837bbac3acf37ab25bbf67c63dd63654,BankAccount/acct_42_000416,BankAccount/acct_42_000095,26445.21,2025-11-15T07:03:42Z,UPI,background
63eedf964f4df53e5a6bb183180cb416,BankAccount/acct_42_000325,BankAccount/acct_42_000448,739.22,2025-12-26T06:23:42Z,RTGS,background
2d766a7e5df396be60cfa47d09e5b24f,BankAccount/acct_42_000034,BankAccount/acct_42_000251,142027.1,2025-11-26T03:09:42Z,RTGS,background
d609cde1a21890ad29a040a668555f6e,BankAccount/acct_42_000019,BankAccount/acct_42_000214,126242.17,2025-11-17T15:02:42Z,IMPS,background
d1135b87d3d3a4d2e6627b5f5a701cb7,BankAccount/acct_42_000120,BankAccount/acct_42_000326,175590.14,2025-12-09T07:29:42Z,RTGS,background
2013c263884d9e54312588aed81bcc0e,BankAccount/acct_42_000430,BankAccount/acct_42_000118,98095.37,2025-11-05T14:02:42Z,IMPS,background
421e830c04cd4d328012c30fc3eef69e,BankAccount/acct_42_000322,BankAccount/acct_42_000200,59153.9,2025-11-23T11:49:42Z,IMPS,background
4752f8273a699a4b75c99d1bee7ce466,BankAccount/acct_42_000112,BankAccount/acct_42_000057,193875.49,2025-11-05T14:12:42Z,IMPS,background
aa4cdd27ee03cb39ab98a5eff5407964,BankAccount/acct_42_000166,BankAccount/acct_42_000126,35321.27,2025-11-19T09:30:42Z,NEFT,background
c09e438bf3ac58f1aeca969484d119c9,BankAccount/acct_42_000163,BankAccount/acct_42_000338,140993.28,2025-12-24T12:09:42Z,IMPS,background
f36d20bd455bb39e2f48fb619beebd42,BankAccount/acct_42_000396,BankAccount/acct_42_000247,137475.66,2025-11-08T07:19:42Z,IMPS,background
26be4eaca0aae78d6f448f38a8b2d778,BankAccount/acct_42_000014,BankAccount/acct_42_000148,177973.14,2025-12-14T06:41:42Z,RTGS,background
ed8c49c8c549b1421a902a2076933903,BankAccount/acct_42_000400,BankAccount/acct_42_000209,52394.89,2025-12-28T04:49:42Z,UPI,background
fd2aad22a3a7911e576c47169f244737,BankAccount/acct_42_000162,BankAccount/acct_42_000210,79796.03,2025-12-06T08:55:42Z,IMPS,background
5b2b785723fc7f35ec2055a1346e8896,BankAccount/acct_42_000027,BankAccount/acct_42_000137,127289.61,2025-11-30T16:32:42Z,UPI,background
45b07cbb759d08bde9ac526fad7742e3,BankAccount/acct_42_000023,BankAccount/acct_42_000157,114543.89,2025-12-03T10:01:42Z,RTGS,background
25e63b65ad2a7683f3c3f13cdf6331d1,BankAccount/acct_42_000085,BankAccount/acct_42_000274,189580.77,2025-12-18T02:40:42Z,NEFT,background
25e78ee0eb462751152e992ce8deefa9,BankAccount/acct_42_000314,BankAccount/acct_42_000312,190060.68,2025-12-10T19:36:42Z,NEFT,background
8214f5eeae1f51f087b0ee5e9a98047c,BankAccount/acct_42_000010,BankAccount/acct_42_000410,182454.49,2025-12-07T20:56:42Z,UPI,background
817d00a65ede7c31969e53624dce110d,BankAccount/acct_42_000283,BankAccount/acct_42_000032,72483.34,2025-11-20T22:20:42Z,RTGS,background
c8285ff7a8a2e46e952372c1a2ebc227,BankAccount/acct_42_000101,BankAccount/acct_42_000080,171958.59,2025-11-08T05:43:42Z,IMPS,background
7768abb251c404dafdcac5e73349bb1e,BankAccount/acct_42_000117,BankAccount/acct_42_000148,66367.27,2025-11-10T18:30:42Z,UPI,background
28913cb45f974051e2d343b8f5d45994,BankAccount/acct_42_000110,BankAccount/acct_42_000283,7311.39,2025-11-15T15:31:42Z,NEFT,background
071fce8b298a7dfdd934b543a3f8ee6b,BankAccount/acct_42_000010,BankAccount/acct_42_000386,100349.71,2025-11-01T06:02:42Z,NEFT,background
465ac4057c001dc9e8768e44d3ffa23e,BankAccount/acct_42_000405,BankAccount/acct_42_000248,60363.14,2025-12-29T18:39:42Z,UPI,background
f392dc6c8c92dc23a7fffc8c560569e3,BankAccount/acct_42_000117,BankAccount/acct_42_000323,6852.22,2025-11-12T00:31:42Z,RTGS,background
03e84d709ee6c32ac95c0f6dced68eb7,BankAccount/acct_42_000383,BankAccount/acct_42_000063,26325.52,2025-11-09T11:07:42Z,IMPS,background
3ea0358dcc4936dc1ea24fe5e5b8dd00,BankAccount/acct_42_000379,BankAccount/acct_42_000448,14870.66,2025-12-14T21:07:42Z,NEFT,background
afabcbcf256afb3c267c86a1638030d4,BankAccount/acct_42_000369,BankAccount/acct_42_000360,3046.88,2025-11-13T09:50:42Z,NEFT,background
6664e79c02317a0a930e88b33160b802,BankAccount/acct_42_000425,BankAccount/acct_42_000277,147201.09,2025-11-23T18:50:42Z,NEFT,background
7e8fd7fe7dfee65f8867b739dca3503a,BankAccount/acct_42_000405,BankAccount/acct_42_000200,156975.87,2025-12-19T03:20:42Z,UPI,background
f5fc367a03e275db2b3993d810a02e65,BankAccount/acct_42_000217,BankAccount/acct_42_000262,54882.54,2025-11-14T23:13:42Z,UPI,background
fb2d1fac954184526fb4e3166a3d2486,BankAccount/acct_42_000103,BankAccount/acct_42_000051,75378.49,2025-12-15T01:37:42Z,IMPS,background
872cb8ab5aaa5173d35bf97bbe160471,BankAccount/acct_42_000219,BankAccount/acct_42_000047,96721.57,2025-12-17T10:08:42Z,UPI,background
588295e0a1c04eacbbb2fd56589d906a,BankAccount/acct_42_000359,BankAccount/acct_42_000273,3540.79,2025-11-29T15:40:42Z,IMPS,background
9b03257ef0801925cfca751876ec789c,BankAccount/acct_42_000254,BankAccount/acct_42_000372,90508.84,2025-12-06T11:17:42Z,NEFT,background
f49cb42444a2b4926bf63a53975582f5,BankAccount/acct_42_000295,BankAccount/acct_42_000012,74027.34,2025-12-06T16:05:42Z,IMPS,background
045961bbdf0860559610b1249d136a5d,BankAccount/acct_42_000288,BankAccount/acct_42_000055,28839.87,2025-11-20T13:24:42Z,UPI,background
74121349ec3d2a1a1ac142ae5d53959d,BankAccount/acct_42_000322,BankAccount/acct_42_000042,41615.6,2025-12-25T04:52:42Z,RTGS,background
37083ec92b83579e395def8ecdde529e,BankAccount/acct_42_000250,BankAccount/acct_42_000303,80698.7,2025-12-16T21:09:42Z,RTGS,background
267a36ec6dfb869b1c867721aa7e681e,BankAccount/acct_42_000429,BankAccount/acct_42_000242,11880.7,2025-11-28T04:40:42Z,RTGS,background
cb700b185e1cd907e48209281fd37696,BankAccount/acct_42_000252,BankAccount/acct_42_000129,166881.25,2025-12-05T13:23:42Z,UPI,background
983ff837a163809aefa4830da19e083a,BankAccount/acct_42_000018,BankAccount/acct_42_000164,174298.44,2025-11-17T04:43:42Z,IMPS,background
50f64e01c88399701ef61425ed25e6bb,BankAccount/acct_42_000137,BankAccount/acct_42_000353,109163.19,2025-12-18T04:49:42Z,IMPS,background
7ab1bf763e3652570217ef5e0df198f5,BankAccount/acct_42_000160,BankAccount/acct_42_000333,141802.75,2025-12-16T13:01:42Z,IMPS,background
937bff3eb831e03e23aa0724c9fbc4bc,BankAccount/acct_42_000263,BankAccount/acct_42_000284,85197.83,2025-11-07T21:14:42Z,NEFT,background
cf76cea9069d689167a1829096b0d254,BankAccount/acct_42_000039,BankAccount/acct_42_000192,104035.81,2025-12-23T23:33:42Z,RTGS,background
68eda98c01e8695c43a01598f68c8ac7,BankAccount/acct_42_000062,BankAccount/acct_42_000085,7908.48,2025-12-19T09:04:42Z,NEFT,background
100f9b9a72dbebc9515e4c36667c73a4,BankAccount/acct_42_000217,BankAccount/acct_42_000253,28059.09,2025-12-21T02:38:42Z,IMPS,background
6a095be2df6d8ac3eafae1b8bb84e7ee,BankAccount/acct_42_000447,BankAccount/acct_42_000280,59420.53,2025-12-05T10:23:42Z,NEFT,background
2f131c72f101d0194330a32519be5581,BankAccount/acct_42_000222,BankAccount/acct_42_000150,104543.77,2025-11-15T00:55:42Z,UPI,background
5dbfb7a697cf127f60791e613668bc73,BankAccount/acct_42_000314,BankAccount/acct_42_000190,28389.37,2025-11-25T01:49:42Z,RTGS,background
73a3a35dd2ccd01c5cd9cefd195bb453,BankAccount/acct_42_000267,BankAccount/acct_42_000350,103924.02,2025-12-18T03:03:42Z,UPI,background
ae372320f333afa1f7d267d9fa6f9551,BankAccount/acct_42_000128,BankAccount/acct_42_000241,185423.21,2025-12-02T16:49:42Z,UPI,background
72ee79b7632f2e3a01cfcfccb6030137,BankAccount/acct_42_000368,BankAccount/acct_42_000436,104923.25,2025-11-02T19:23:42Z,RTGS,background
ba3f7afe6d69a60551fee0717daebddb,BankAccount/acct_42_000424,BankAccount/acct_42_000242,35927.23,2025-12-31T13:10:42Z,IMPS,background
4659431c573a00559c3c5771dfb73627,BankAccount/acct_42_000240,BankAccount/acct_42_000034,39933.6,2025-12-31T13:22:42Z,RTGS,background
